good_model,bad_model,run_id,actual_score,expected_score
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r030,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r031,248.0,248.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r032,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r034,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r035,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r036,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r037,236.0,248.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r039,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r040,290.0,276.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r041,240.0,240.0
gpt-4o-mini,gpt-4.1,gpt-4o-mini_vs_gpt-4.1_r042,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r001,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r004,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r006,250.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r007,238.0,244.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r008,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r011,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r016,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r017,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r019,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r021,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r024,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r025,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r031,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r034,240.0,240.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r036,250.0,260.0
gpt-4o-mini,gpt-4o-mini,gpt-4o-mini_vs_gpt-4o-mini_r042,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r001,252.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r002,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r003,250.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r006,248.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r007,252.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r008,332.0,376.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r009,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r010,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r011,362.0,372.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r012,260.0,288.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r014,252.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r016,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r017,580.0,552.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r018,262.0,284.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r019,318.0,292.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r020,264.0,256.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r021,508.0,472.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r022,272.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r024,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r026,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r027,234.0,252.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r028,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r029,272.0,264.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r030,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r031,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r032,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r033,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r034,238.0,244.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r035,556.0,544.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r036,270.0,268.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r038,508.0,432.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r040,240.0,240.0
gpt-4o-mini,gpt-5.1,gpt-4o-mini_vs_gpt-5.1_r042,238.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r001,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r002,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r003,250.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r004,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r005,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r006,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r007,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r008,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r009,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r010,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r012,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r013,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r014,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r015,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r016,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r017,250.0,244.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r018,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r019,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r020,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r021,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r022,236.0,248.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r023,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r024,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r025,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r026,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r027,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r028,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r029,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r030,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r031,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r032,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r033,248.0,248.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r034,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r035,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r036,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r037,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r038,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r039,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r041,240.0,240.0
gpt-4o-mini,gpt-5.4,gpt-4o-mini_vs_gpt-5.4_r042,240.0,240.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r001,258.0,276.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r002,632.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r003,228.0,264.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r004,356.0,368.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r006,548.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r008,608.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r009,500.0,480.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r010,444.0,472.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r011,456.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r012,612.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r013,278.0,276.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r014,340.0,376.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r015,632.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r016,486.0,468.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r017,488.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r018,624.0,560.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r019,258.0,300.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r020,596.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r021,416.0,472.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r022,680.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r023,584.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r024,302.0,356.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r025,484.0,472.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r026,584.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r027,280.0,328.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r029,344.0,368.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r030,264.0,264.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r031,632.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r032,324.0,360.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r033,426.0,468.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r034,320.0,360.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r035,272.0,280.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r036,572.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r037,262.0,268.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r038,416.0,472.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r039,572.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r040,232.0,296.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r041,552.0,576.0
gpt-5.1,gpt-4.1,gpt-5.1_vs_gpt-4.1_r042,246.0,276.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r001,588.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r003,590.0,564.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r004,644.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r005,608.0,472.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r006,524.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r007,370.0,380.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r008,576.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r010,464.0,472.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r011,444.0,472.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r012,474.0,540.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r013,528.0,472.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r014,576.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r015,692.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r016,528.0,472.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r017,648.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r018,238.0,244.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r020,384.0,472.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r022,596.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r023,574.0,572.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r024,660.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r025,504.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r026,596.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r027,498.0,468.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r029,496.0,568.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r030,588.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r031,380.0,368.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r033,516.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r034,422.0,460.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r036,572.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r037,568.0,472.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r039,644.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r040,560.0,576.0
gpt-5.1,gpt-4o-mini,gpt-5.1_vs_gpt-4o-mini_r042,226.0,268.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r001,264.0,264.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r002,624.0,552.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r003,338.0,380.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r004,282.0,268.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r005,298.0,276.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r006,632.0,576.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r007,240.0,264.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r008,472.0,464.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r009,428.0,528.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r010,318.0,324.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r011,284.0,264.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r012,398.0,356.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r013,240.0,264.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r014,272.0,264.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r015,238.0,268.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r016,268.0,304.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r017,454.0,484.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r018,234.0,252.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r020,526.0,572.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r021,234.0,252.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r022,248.0,248.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r023,272.0,272.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r024,250.0,244.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r025,512.0,464.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r026,576.0,576.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r027,260.0,264.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r028,246.0,252.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r029,272.0,264.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r030,240.0,240.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r031,240.0,240.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r032,392.0,360.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r033,238.0,244.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r034,284.0,264.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r035,484.0,480.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r036,298.0,324.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r037,246.0,252.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r038,238.0,244.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r039,238.0,244.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r040,410.0,484.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r041,362.0,420.0
gpt-5.1,gpt-5.1,gpt-5.1_vs_gpt-5.1_r042,392.0,360.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r001,294.0,268.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r002,248.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r003,246.0,276.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r004,250.0,260.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r005,292.0,376.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r006,246.0,276.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r007,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r008,252.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r009,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r010,318.0,292.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r011,384.0,376.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r012,288.0,280.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r013,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r014,272.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r015,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r016,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r017,370.0,340.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r018,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r019,268.0,272.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r020,366.0,340.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r021,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r022,248.0,248.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r023,340.0,376.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r024,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r025,616.0,568.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r026,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r027,466.0,404.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r028,338.0,324.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r029,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r030,266.0,276.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r031,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r032,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r033,528.0,576.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r034,322.0,292.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r036,238.0,244.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r037,240.0,240.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r038,278.0,260.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r039,256.0,272.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r040,268.0,272.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r041,284.0,264.0
gpt-5.1,gpt-5.4,gpt-5.1_vs_gpt-5.4_r042,272.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r001,464.0,472.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r002,648.0,552.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r003,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r004,526.0,476.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r005,324.0,392.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r006,240.0,280.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r007,582.0,532.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r008,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r009,424.0,456.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r010,246.0,276.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r011,672.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r012,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r013,596.0,472.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r014,312.0,336.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r015,536.0,536.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r016,528.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r017,548.0,552.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r018,636.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r019,486.0,476.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r020,476.0,560.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r021,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r022,556.0,560.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r023,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r024,630.0,564.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r025,660.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r026,468.0,464.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r027,244.0,272.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r028,240.0,240.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r029,498.0,468.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r030,494.0,476.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r031,566.0,548.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r032,588.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r033,228.0,264.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r034,612.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r035,608.0,576.0
gpt-5.4,gpt-4.1,gpt-5.4_vs_gpt-4.1_r036,228.0,264.0
